id,pm10,lat,long,wojewodztwo,kod_pocztowy,gmina
2791,56.56515450481832,52.50637,16.257352,wielkopolskie,62-045,gmina Pniewy
2982,64.28176793584522,51.393114999999995,19.696012,łódzkie,97-300,Piotrków Trybunalski
3037,47.66505864197526,52.518802,16.255989,wielkopolskie,62-045,gmina Pniewy
3073,66.87352728899494,51.402702,19.6804,łódzkie,97-300,Piotrków Trybunalski
3133,66.36128561487222,51.416354999999996,19.675254,łódzkie,97-300,Piotrków Trybunalski
3134,70.9067553253984,51.421969999999995,19.691032,łódzkie,97-300,Piotrków Trybunalski
3138,47.37210607416246,50.123638,18.980515999999998,śląskie,43-100,Tychy
3143,53.54078590440589,51.996714999999995,16.583713,wielkopolskie,64-030,gmina Śmigiel
3144,69.69996439755441,52.345493,21.245106999999997,mazowieckie,05-200,gmina Wołomin
3149,55.966435864763874,52.510963,16.258293,wielkopolskie,62-045,gmina Pniewy
3150,55.44801403032365,52.035461,16.5426,wielkopolskie,64-030,gmina Śmigiel
3159,52.574706960018176,52.507307999999995,16.249119999999998,wielkopolskie,62-045,gmina Pniewy
3169,81.40583977863943,51.407095999999996,19.696853,łódzkie,97-300,Piotrków Trybunalski
3180,47.77778109233841,50.285339,21.420738,podkarpackie,39-302,Mielec
3221,53.179662759089425,52.007979999999996,16.526070999999998,wielkopolskie,64-030,gmina Śmigiel
3229,61.85717484992637,51.705528,17.419437,wielkopolskie,63-700,gmina Krotoszyn
3232,42.61070559038661,52.518901,16.269657,wielkopolskie,62-045,gmina Pniewy
3238,82.1859890976571,51.405657999999995,19.738416,łódzkie,97-300,Piotrków Trybunalski
3241,59.04109573215003,51.402088,21.157685999999998,mazowieckie,26-602,Radom
3248,51.20134642277233,51.397189999999995,21.203269,mazowieckie,26-603,Radom
3253,46.110794884998256,52.006361999999996,16.571289999999998,wielkopolskie,64-030,gmina Śmigiel
3269,61.68189422475775,52.396873,20.895065,mazowieckie,05-123,gmina Jabłonna
3290,52.733240779401505,51.424907,19.654667999999997,łódzkie,97-300,Piotrków Trybunalski
3296,73.43887541008047,52.410964,20.889587,mazowieckie,05-123,gmina Jabłonna
3309,38.822345308513114,50.115196,18.989158,śląskie,43-100,Tychy
3324,58.43867161885247,52.055952999999995,16.490007,wielkopolskie,64-030,gmina Śmigiel
3347,63.520041425982484,52.014793,16.529374999999998,wielkopolskie,64-030,gmina Śmigiel
3352,52.165306955628445,51.412979,21.162527,mazowieckie,26-609,Radom
3362,59.35550492925084,52.559630999999996,17.8264,wielkopolskie,62-240,gmina Trzemeszno
3385,63.42361964409976,51.40501,19.689172,łódzkie,97-300,Piotrków Trybunalski
3420,56.143945749692435,51.401030999999996,19.691005,łódzkie,97-300,Piotrków Trybunalski
3435,68.77540264522646,50.125578999999995,18.985446,śląskie,43-100,Tychy
3461,66.56951830864563,51.410633,19.709215,łódzkie,97-300,Piotrków Trybunalski
3474,47.97899867448719,51.083934,17.039009,dolnośląskie,50-541,Wrocław
3492,75.1751920939187,51.405356999999995,19.709104,łódzkie,97-300,Piotrków Trybunalski
3535,40.926333030950744,50.108989,18.973205,śląskie,43-100,Tychy
3544,53.036917625978305,51.42023,21.173948,mazowieckie,26-600 RADOM,Radom
3765,37.48736289074589,50.841873,16.487828999999998,dolnośląskie,58-100,Świdnica
3769,60.79541026661358,51.393474,21.176294,mazowieckie,26-603,Radom
3772,35.34167144183578,51.614505,15.322999,lubuskie,68-100,Żagań
3773,44.94578604497355,51.413669,19.689992,łódzkie,97-300,Piotrków Trybunalski
3776,46.81003605780623,51.406538999999995,19.663702,łódzkie,97-300,Piotrków Trybunalski
3777,49.542138974888225,51.401649,19.663574,łódzkie,97-300,Piotrków Trybunalski
3782,44.32148886918831,50.317046999999995,21.479623,podkarpackie,39-300,Mielec
3783,50.94904429609849,51.386741,21.166175,mazowieckie,26-604,Radom
3784,57.20886206515129,51.376594,21.128662,mazowieckie,26-620,Radom
3787,74.49715356652635,49.938133,18.933049999999998,śląskie,43-516,gmina Goczałkowice-Zdrój
3789,41.248157441433186,50.142959,18.950132,śląskie,43-100,Tychy
3791,43.361843738689785,50.291305,21.474382,podkarpackie,39-300,Mielec
3794,63.151389977172606,51.391242,21.161141999999998,mazowieckie,26-600,Radom
3795,64.33927503607507,51.401779,19.721978999999997,łódzkie,97-300,Piotrków Trybunalski
3798,49.77012264876582,51.406692,21.121409999999997,mazowieckie,26-612,Radom
3800,71.08860990045746,51.410129,19.694883,łódzkie,97-300,Piotrków Trybunalski
3801,43.32419348297325,51.365885999999996,21.128255,mazowieckie,26-620,Radom
3803,40.3827635980218,50.110648999999995,19.000587,śląskie,43-100,Tychy
3804,48.91216362492129,51.391695999999996,21.132354,mazowieckie,26-610,Radom
3807,50.91016869693614,51.419745999999996,19.680135,łódzkie,97-300,Piotrków Trybunalski
3809,50.6669781007752,52.646975999999995,16.071628,wielkopolskie,64-410,gmina Sieraków
3813,53.283507641196024,51.375620999999995,21.173242,mazowieckie,26-600,Radom
3814,57.491916648209646,51.377147,21.189359,mazowieckie,26-604,Radom
3815,45.79031192321889,51.411331,19.678993,łódzkie,97-300,Piotrków Trybunalski
3822,29.82610215053763,50.100336999999996,18.991062,śląskie,43-100,Tychy
3828,39.20877971646687,50.258494999999996,18.996675,śląskie,40-599,Katowice
2786,51.00063456384017,50.214847,19.264602,śląskie,43-600,Jaworzno
3384,73.64818889553437,50.23064,19.213949,śląskie,43-603,Jaworzno
3793,91.84654947916667,50.032309999999995,19.76156,małopolskie,32-060,gmina Liszki
408,51.77596580084345,50.476504999999996,17.335777,opolskie,48-300,gmina Nysa
1001,60.200995827866564,50.143882,19.909423,małopolskie,32-087,gmina Zielonki
2284,46.407543008918005,50.48619,17.2546,opolskie,48-300,gmina Nysa
2438,33.67708507791877,53.872820999999995,21.297266999999998,warmińsko-mazurskie,11-700,Mrągowo
2449,46.22899074074075,51.588476,18.722827,łódzkie,98-200,Sieradz
2932,57.45487512512509,51.400290999999996,21.123072999999998,mazowieckie,26-612,Radom
3124,31.957082440301352,53.863388,21.28907,warmińsko-mazurskie,11-700,Mrągowo
3156,58.05829588679589,51.389644,21.122277999999998,mazowieckie,26-612,Radom
3294,32.62686278599419,53.848082999999995,21.30661,warmińsko-mazurskie,11-700,Mrągowo
3350,31.20047789890446,53.863262,21.306575,warmińsko-mazurskie,11-700,Mrągowo
3377,28.74780833008372,53.875052999999994,21.317225999999998,warmińsko-mazurskie,11-700,Mrągowo
3388,54.15657632632633,51.444072,21.148671999999998,mazowieckie,26-617,Radom
3427,37.144344603899405,53.852591999999994,21.302965,warmińsko-mazurskie,11-700,Mrągowo
3441,55.849575039325074,51.438232,21.158289999999997,mazowieckie,26-617,Radom
3512,51.05924601809371,50.471785999999994,17.332372,opolskie,48-300,gmina Nysa
3524,72.79110397897892,50.455921,17.333143,opolskie,48-303,gmina Nysa
3780,51.69266396604939,51.383776999999995,21.154871999999997,mazowieckie,26-611,Radom
3788,51.908813779618164,51.364447999999996,21.092129999999997,mazowieckie,26-616,Radom
3792,34.530728509585636,53.876349999999995,21.304617999999998,warmińsko-mazurskie,11-700,Mrągowo
3802,43.52743865740742,51.46265,21.160767999999997,mazowieckie,26-617,Radom
3812,45.901127272727265,51.37601,21.156049,mazowieckie,26-600,Radom
3821,32.0796258101852,50.434188,17.30652,opolskie,48-351,gmina Nysa
3823,23.7605916005291,50.464946,17.356634,opolskie,48-303,gmina Nysa
3829,25.8547224958949,53.881412,21.297083999999998,warmińsko-mazurskie,11-700,Mrągowo
3830,29.841021267361114,50.473709,17.328405,opolskie,48-300,gmina Nysa
3831,23.61016588173731,53.867725,21.290060999999998,warmińsko-mazurskie,11-700,Mrągowo
2180,69.34196340766164,50.796203,19.005392,śląskie,42-290,gmina Blachownia
2968,50.232302074630944,52.852976999999996,19.667158,mazowieckie,09-200,Sierpc
3012,48.77329866823341,53.006823999999995,17.724532999999997,kujawsko-pomorskie,89-200,gmina Szubin
3052,73.90236666666665,50.784416,18.962975999999998,śląskie,42-290,gmina Blachownia
3078,70.68801974022628,51.385089,21.179691,mazowieckie,26-603,Radom
3155,54.31399255777515,53.008022,17.744851999999998,kujawsko-pomorskie,89-200,gmina Szubin
3255,54.26649970622801,53.013137,17.740022,kujawsko-pomorskie,89-200,gmina Szubin
3305,49.09570171802048,53.000704999999996,17.723041,kujawsko-pomorskie,89-200,gmina Szubin
3770,53.88848730803972,52.858657,19.675929999999997,mazowieckie,09-200,Sierpc
3778,56.92047088417899,51.407272,21.181285,mazowieckie,26-600,Radom
3785,53.998064575645785,52.856944999999996,19.662765,mazowieckie,09-200,Sierpc
3790,68.86663685368534,50.793529,18.948423,śląskie,42-290,gmina Blachownia
3796,40.986703301127214,50.771694,18.97335,śląskie,42-290,gmina Blachownia
3834,35.36413211805555,52.848468,19.662046,mazowieckie,09-200,Sierpc
3301,46.74592264531155,52.889995,18.002337999999998,kujawsko-pomorskie,88-180,gmina Złotniki Kujawskie
3363,52.01752486772488,51.379267999999996,21.085348,mazowieckie,26-616,Radom
3417,63.51489589947086,52.403656,20.948269999999997,mazowieckie,05-119,Legionowo
3542,70.22298706538183,52.420806,20.924094999999998,mazowieckie,05-119,Legionowo
3771,67.5550806762072,51.387474,21.123106,mazowieckie,26-612,Radom
2607,76.80429976851849,50.042476,19.826992999999998,małopolskie,30-244,Kraków
3005,79.02323561322153,51.965590999999996,19.720952,łódzkie,95-015,Głowno
3165,80.82578577264223,52.171645999999996,20.813629,mazowieckie,05-800,Pruszków
3205,74.32659303026766,51.742937999999995,19.81372,łódzkie,95-040,gmina Koluszki
3231,80.76294131749921,51.750319999999995,19.813318,łódzkie,95-040,gmina Koluszki
3338,79.53686772160574,50.093619999999994,19.924136999999998,małopolskie,31-223,Kraków
3349,64.26186795343139,51.742042,19.822988,łódzkie,95-040,gmina Koluszki
3767,62.594029472552876,51.393733,19.685313999999998,łódzkie,97-300,Piotrków Trybunalski
3781,58.06239934062851,53.029253999999995,18.013509,kujawsko-pomorskie,86-061,gmina Nowa Wieś Wielka
3825,14.075202546296296,52.102188,21.00387,mazowieckie,05-500,gmina Lesznowola
3826,70.31272809123644,50.073164999999996,20.027744,małopolskie,31-939,Kraków
3856,71.69570402298848,50.099239,19.953954,małopolskie,31-234,Kraków
2952,59.52403142536472,50.053768,21.415149,podkarpackie,39-200,Dębica
2219,38.868499197706264,53.418212,14.531329,zachodniopomorskie,71-061,Szczecin
2281,52.733354087752474,51.31566,21.256635,mazowieckie,26-640,gmina Skaryszew
2428,68.66692910879628,51.161963,21.237014,mazowieckie,27-100,gmina Iłża
3027,56.99813374215215,51.379953,21.246533,mazowieckie,26-634,gmina Gózd
3188,63.44091608796297,51.249176,21.070646,mazowieckie,26-680,gmina Wierzbica
3257,33.365454861111225,51.324929999999995,21.06824,mazowieckie,26-624,gmina Kowala
3344,50.382023256655,49.650062,18.869434,śląskie,43-460,Wisła
3374,79.82395052083332,51.311716,21.252057,mazowieckie,26-640,gmina Skaryszew
3536,63.460240916418606,51.588474,18.722827,łódzkie,98-200,Sieradz
3545,54.482859209656056,51.321487999999995,21.121726,mazowieckie,26-624,gmina Kowala
3774,57.081900372775344,51.28244,21.103816,mazowieckie,26-680,gmina Wierzbica
3775,73.26579717813041,51.164221,21.236389,mazowieckie,27-100,gmina Iłża
3824,124.84999999999998,51.410129,19.694883,łódzkie,97-300,Piotrków Trybunalski
3843,94.2815864197531,51.483909999999995,21.127643,mazowieckie,26-660,gmina Jedlińsk
3851,100.09893694885368,51.413585,21.092854,mazowieckie,26-601,gmina Zakrzew
3855,113.03030246913578,51.511433999999994,21.119491999999997,mazowieckie,26-660,gmina Jedlińsk
1055,97.98959788949152,49.761447,20.450979,małopolskie,34-602,gmina Laskowa
3026,72.55134635603349,51.746379,19.827623,łódzkie,95-040,gmina Koluszki
3204,58.74300986706308,50.188457,18.921415,śląskie,43190,Mikołów
3373,31.280379330943855,53.877112999999994,21.314325,warmińsko-mazurskie,11-700,Mrągowo
3810,45.612221707818954,50.819888999999996,19.06624,śląskie,42-202,Częstochowa
3836,58.304302188552164,50.81932,19.204465,śląskie,42-202,Częstochowa
3857,48.51065895061726,50.685443,17.819713,opolskie,46-073,Opole
3127,66.82958349297566,51.584941,18.726484,łódzkie,98-200,Sieradz
3179,50.931440643700526,53.016078,17.991526999999998,kujawsko-pomorskie,86-061,gmina Nowa Wieś Wielka
3764,48.7708576388889,50.908778999999996,18.938748999999998,śląskie,42-100,gmina Kłobuck
